timeStamp,elapsed,label,responseCode,reponseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.61E+12,226,"Admin, General Information-1",200,OK,Users 1-71,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,221,0,0
1.61E+12,243,Employee List,200,OK,Users 1-70,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-70,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,239,Employee List-1,200,OK,Users 1-70,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,234,0,0
1.61E+12,243,"Attendance, Employee Record",200,OK,Users 1-71,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,6,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-71,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,237,"Attendance, Employee Record-1",200,OK,Users 1-71,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,236,0,0
1.61E+12,1087,Login page,200,OK,Users 1-72,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,12,0,5
1.61E+12,12,Login page-0,301,Moved Permanently,Users 1-72,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,12,0,5
1.61E+12,1072,Login page-1,200,OK,Users 1-72,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1070,0,636
1.61E+12,245,Employee List,200,OK,Users 1-71,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,17,0,0
1.61E+12,17,Employee List-0,301,Moved Permanently,Users 1-71,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,17,0,0
1.61E+12,228,Employee List-1,200,OK,Users 1-71,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,222,0,0
1.61E+12,295,"Admin, General Information",200,OK,Users 1-72,text,TRUE,,39447,350,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,12,0,0
1.61E+12,12,"Admin, General Information-0",301,Moved Permanently,Users 1-72,text,TRUE,,663,175,3,3,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,12,0,0
1.61E+12,283,"Admin, General Information-1",200,OK,Users 1-72,text,TRUE,,38784,175,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,277,0,0
1.61E+12,233,"Attendance, Employee Record",200,OK,Users 1-72,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-72,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,228,"Attendance, Employee Record-1",200,OK,Users 1-72,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,223,0,0
1.61E+12,1150,Login page,200,OK,Users 1-73,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,7,0,3
1.61E+12,7,Login page-0,301,Moved Permanently,Users 1-73,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,7,0,3
1.61E+12,1142,Login page-1,200,OK,Users 1-73,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1138,0,681
1.61E+12,232,Employee List,200,OK,Users 1-72,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-72,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,228,Employee List-1,200,OK,Users 1-72,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,223,0,0
1.61E+12,251,"Admin, General Information",200,OK,Users 1-73,text,TRUE,,39447,350,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-73,text,TRUE,,663,175,3,3,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,246,"Admin, General Information-1",200,OK,Users 1-73,text,TRUE,,38784,175,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,240,0,0
1.61E+12,1124,Login page,200,OK,Users 1-74,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,8,0,3
1.61E+12,8,Login page-0,301,Moved Permanently,Users 1-74,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,8,0,3
1.61E+12,1115,Login page-1,200,OK,Users 1-74,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1112,0,665
1.61E+12,247,"Attendance, Employee Record",200,OK,Users 1-73,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-73,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,243,"Attendance, Employee Record-1",200,OK,Users 1-73,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,239,0,0
1.61E+12,242,"Admin, General Information",200,OK,Users 1-74,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-74,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,238,"Admin, General Information-1",200,OK,Users 1-74,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,231,0,0
1.61E+12,247,Employee List,200,OK,Users 1-73,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-73,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,243,Employee List-1,200,OK,Users 1-73,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,237,0,0
1.61E+12,250,"Attendance, Employee Record",200,OK,Users 1-74,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,5,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-74,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,244,"Attendance, Employee Record-1",200,OK,Users 1-74,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,244,0,0
1.61E+12,1313,Login page,200,OK,Users 1-75,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-75,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,1303,Login page-1,200,OK,Users 1-75,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1299,0,764
1.61E+12,242,Employee List,200,OK,Users 1-74,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-74,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,237,Employee List-1,200,OK,Users 1-74,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,232,0,0
1.61E+12,304,"Admin, General Information",200,OK,Users 1-75,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-75,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,300,"Admin, General Information-1",200,OK,Users 1-75,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,295,0,0
1.61E+12,1191,Login page,200,OK,Users 1-76,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-76,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,1182,Login page-1,200,OK,Users 1-76,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1180,0,730
1.61E+12,298,"Attendance, Employee Record",200,OK,Users 1-75,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,5,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-75,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,292,"Attendance, Employee Record-1",200,OK,Users 1-75,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,288,0,0
1.61E+12,253,"Admin, General Information",200,OK,Users 1-76,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,6,0,0
1.61E+12,6,"Admin, General Information-0",301,Moved Permanently,Users 1-76,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,6,0,0
1.61E+12,247,"Admin, General Information-1",200,OK,Users 1-76,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,234,0,0
1.61E+12,1104,Login page,200,OK,Users 1-77,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,8,0,3
1.61E+12,8,Login page-0,301,Moved Permanently,Users 1-77,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,8,0,3
1.61E+12,1095,Login page-1,200,OK,Users 1-77,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1092,0,651
1.61E+12,247,"Attendance, Employee Record",200,OK,Users 1-76,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-76,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,243,"Attendance, Employee Record-1",200,OK,Users 1-76,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,236,0,0
1.61E+12,288,Employee List,200,OK,Users 1-75,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-75,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,284,Employee List-1,200,OK,Users 1-75,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,282,0,0
1.61E+12,293,"Admin, General Information",200,OK,Users 1-77,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,57,0,0
1.61E+12,57,"Admin, General Information-0",301,Moved Permanently,Users 1-77,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,57,0,0
1.61E+12,236,"Admin, General Information-1",200,OK,Users 1-77,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,232,0,0
1.61E+12,279,Employee List,200,OK,Users 1-76,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,34,0,0
1.61E+12,34,Employee List-0,301,Moved Permanently,Users 1-76,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,34,0,0
1.61E+12,244,Employee List-1,200,OK,Users 1-76,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,236,0,0
1.61E+12,376,"Attendance, Employee Record",200,OK,Users 1-77,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,139,0,0
1.61E+12,139,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-77,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,139,0,0
1.61E+12,237,"Attendance, Employee Record-1",200,OK,Users 1-77,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,230,0,0
1.61E+12,1304,Login page,200,OK,Users 1-78,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,8,0,3
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-78,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,8,0,3
1.61E+12,1295,Login page-1,200,OK,Users 1-78,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1293,0,765
1.61E+12,237,Employee List,200,OK,Users 1-77,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-77,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,233,Employee List-1,200,OK,Users 1-77,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,230,0,0
1.61E+12,283,"Admin, General Information",200,OK,Users 1-78,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-78,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,278,"Admin, General Information-1",200,OK,Users 1-78,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,273,0,0
1.61E+12,1097,Login page,200,OK,Users 1-79,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-79,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,1087,Login page-1,200,OK,Users 1-79,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1084,0,646
1.61E+12,240,"Admin, General Information",200,OK,Users 1-79,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-79,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,236,"Admin, General Information-1",200,OK,Users 1-79,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,231,0,0
1.61E+12,280,"Attendance, Employee Record",200,OK,Users 1-78,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-78,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,275,"Attendance, Employee Record-1",200,OK,Users 1-78,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,270,0,0
1.61E+12,240,"Attendance, Employee Record",200,OK,Users 1-79,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,5,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-79,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,235,"Attendance, Employee Record-1",200,OK,Users 1-79,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,231,0,0
1.61E+12,284,Employee List,200,OK,Users 1-78,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-78,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,280,Employee List-1,200,OK,Users 1-78,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,274,0,0
1.61E+12,1231,Login page,200,OK,Users 1-80,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,76,0,3
1.61E+12,76,Login page-0,301,Moved Permanently,Users 1-80,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,76,0,3
1.61E+12,1154,Login page-1,200,OK,Users 1-80,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1150,0,686
1.61E+12,238,Employee List,200,OK,Users 1-79,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-79,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,233,Employee List-1,200,OK,Users 1-79,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,228,0,0
1.61E+12,251,"Admin, General Information",200,OK,Users 1-80,text,TRUE,,39447,350,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-80,text,TRUE,,663,175,3,3,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,247,"Admin, General Information-1",200,OK,Users 1-80,text,TRUE,,38784,175,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,246,0,0
1.61E+12,1165,Login page,200,OK,Users 1-81,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,10,0,3
1.61E+12,10,Login page-0,301,Moved Permanently,Users 1-81,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,10,0,3
1.61E+12,1154,Login page-1,200,OK,Users 1-81,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1152,0,703
1.61E+12,250,"Attendance, Employee Record",200,OK,Users 1-80,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-80,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,246,"Attendance, Employee Record-1",200,OK,Users 1-80,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,241,0,0
1.61E+12,244,"Admin, General Information",200,OK,Users 1-81,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,3,0,0
1.61E+12,3,"Admin, General Information-0",301,Moved Permanently,Users 1-81,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,3,0,0
1.61E+12,240,"Admin, General Information-1",200,OK,Users 1-81,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,235,0,0
1.61E+12,256,Employee List,200,OK,Users 1-80,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-80,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,252,Employee List-1,200,OK,Users 1-80,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,246,0,0
1.61E+12,251,"Attendance, Employee Record",200,OK,Users 1-81,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,9,0,0
1.61E+12,9,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-81,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,9,0,0
1.61E+12,242,"Attendance, Employee Record-1",200,OK,Users 1-81,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,236,0,0
1.61E+12,1189,Login page,200,OK,Users 1-82,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,49,0,4
1.61E+12,50,Login page-0,301,Moved Permanently,Users 1-82,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,49,0,4
1.61E+12,1139,Login page-1,200,OK,Users 1-82,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1135,0,678
1.61E+12,245,Employee List,200,OK,Users 1-81,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-81,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
